  0.854475E-02  0.162505E+08  0.162432E+08  0.640135E+03 -0.291082E+04  0.000000E+00  0.162494E+08  0.162494E+08  0.162494E+08 -0.385428E+00  0.855138E+07  0.855131E+07  0.262992E+01
  0.864022E-02  0.162074E+08  0.161999E+08  0.154155E+03 -0.318729E+04  0.000000E+00  0.162062E+08  0.162062E+08  0.162062E+08 -0.384403E+00  0.852865E+07  0.852858E+07  0.265013E+01
  0.873676E-02  0.161638E+08  0.161562E+08  0.695307E+02 -0.314599E+04  0.000000E+00  0.161626E+08  0.161626E+08  0.161626E+08 -0.383370E+00  0.850572E+07  0.850565E+07  0.267044E+01
  0.883437E-02  0.161199E+08  0.161121E+08  0.516547E+03 -0.279616E+04  0.000000E+00  0.161187E+08  0.161187E+08  0.161187E+08 -0.382327E+00  0.848258E+07  0.848251E+07  0.269082E+01
  0.893308E-02  0.160756E+08  0.160677E+08  0.118969E+04 -0.239138E+04  0.000000E+00  0.160743E+08  0.160743E+08  0.160743E+08 -0.381275E+00  0.845924E+07  0.845917E+07  0.271130E+01
  0.903289E-02  0.160308E+08  0.160228E+08  0.155478E+04 -0.222677E+04  0.000000E+00  0.160296E+08  0.160296E+08  0.160296E+08 -0.380214E+00  0.843570E+07  0.843562E+07  0.273185E+01
  0.913381E-02  0.159857E+08  0.159775E+08  0.125622E+04 -0.239583E+04  0.000000E+00  0.159844E+08  0.159844E+08  0.159844E+08 -0.379143E+00  0.841194E+07  0.841186E+07  0.275249E+01
  0.923587E-02  0.159402E+08  0.159318E+08  0.413910E+03 -0.271000E+04  0.000000E+00  0.159389E+08  0.159389E+08  0.159389E+08 -0.378063E+00  0.838797E+07  0.838790E+07  0.277320E+01
  0.933906E-02  0.158943E+08  0.158857E+08 -0.440100E+03 -0.285843E+04  0.000000E+00  0.158930E+08  0.158930E+08  0.158930E+08 -0.376973E+00  0.836380E+07  0.836372E+07  0.279399E+01
  0.944341E-02  0.158480E+08  0.158393E+08 -0.758662E+03 -0.267969E+04  0.000000E+00  0.158466E+08  0.158466E+08  0.158466E+08 -0.375874E+00  0.833941E+07  0.833933E+07  0.281485E+01
  0.954892E-02  0.158013E+08  0.157924E+08 -0.400914E+03 -0.230744E+04  0.000000E+00  0.157999E+08  0.157999E+08  0.157999E+08 -0.374765E+00  0.831481E+07  0.831473E+07  0.283578E+01
